user,food_weight,service_weight,ambience_weight,price_weight,misc_weight
LOR0qgkH5JK7NtuiDsUT0g,,,,,0.0
YzTkByMBiaQC6I5oyykT6A,,,,,0.0
y5jur9jzAI9XStby8Qigtw,,,,,0.0
rx_4VEI5iLR-0faTlFl2-w,,,,,0.0
--3WaS23LcIXtxyFULJHTA,,,,,0.0
3kcGHL1Tp56PCmcxlfTgvg,,,,,0.0
N1kW-CLWQ50BFT6VNUkJIw,,,,,0.0
rpfxWrMVytBC9DToDjX_3Q,,,,,0.0
mSkhAd46tWrnR-_ZP12KiQ,100.0,0.0,0.0,0.0,0.0
fvT_vByYwEc4N-tFugvRPg,,,,,0.0
WlrviTIawbANs0YyMS0ysg,,,,,0.0
lIDkde2pXIESiuykM8qDPg,100.0,0.0,0.0,0.0,0.0
TS4kkFhVYdyWsyv3Naxjyg,,,,,0.0
TsQM9ltimrljUjQu8TmLVQ,,,,,0.0
wrOss3BD-wCjeXycHC0_iw,,,,,0.0
pU1-UXWlAEQKx-PMpNMBQw,,,,,0.0
OtNud1-cx2vsF1AmQ0i2MA,,,,,0.0
bRa5YawpNlrClzbwGy1hCw,,,,,0.0
neLfkpiJe_SSppr1tQCq4g,,,,,0.0
753JX8G5Cb7bvvedkxzz0g,,,,,0.0
B61xiWVHXzf5tSthubesLQ,,,,,0.0
7T6Cm4xwjZeqm-7vVf8FKA,,,,,0.0
tloG0aphzcZN10FQSOJcFw,,,,,0.0
KwjaI6exdR5kGoSJHPjF4g,,,,,0.0
--YycKbgGKYAw8QaFPIpAw,,,,,0.0
c6JQ6dhWYrsjT7IG7fNMGA,,,,,0.0
3U7j73caYDweERKP8jybvg,,,,,0.0
mvIPL_QTv5Y63pJl60zjCA,,,,,0.0
JYUF-2l0rJ_p42ZlgVdbFQ,100.0,0.0,0.0,0.0,0.0
SBfVvRb9gKhcuYgI3g4EWA,,,,,0.0
8xTLo5jSILB31xqCA9Beyg,,,,,0.0
MSDpybK6-y6E3aTZJuHApg,,,,,0.0
hwgsmpgegDwOweKR7FlLhQ,,,,,0.0
HhVmGDGVA-a4fC2onLwWGA,,,,,0.0
r-RBS8DR-mgDMC7L_SdFFQ,,,,,0.0
_vwsLnKaba8mlUoke9gXBg,100.0,0.0,0.0,0.0,0.0
WaFxSuyIIXdgsa6BusputQ,,,,,0.0
BMV_y4iwQhbiKEHrw32uww,,,,,0.0
eWIp1nBGKAnmsH0tBA1xPw,,,,,0.0
BmCF107dpQz03OV8gZRVfQ,,,,,0.0
5jF9whol94SnKGiC3qgrbg,,,,,0.0
I-_idelyTcD6COBwoSOSYA,,,,,0.0
VN28HNWRtsY6g4UmGn_spw,,,,,0.0
_xQ8lmDdxnLHdPiaC7lMkg,,,,,0.0
Eh7KXMoQ917t6r4LjO_IWA,,,,,0.0
kOHbNhV0XavWQVVbrHZUUw,,,,,0.0
hl2fZTSjF3Qhh040OCJqGQ,,,,,0.0
DyvVnUVvEIiQAzWS-GsqKQ,,,,,0.0
wXlanMi34R1panN7IRIR7w,,,,,0.0
nk8QbQSCWoHU-suHm9inDg,,,,,0.0
0FzXbCV7G5lrL4sOueh4ag,100.0,0.0,0.0,0.0,0.0
nxsoYOw5kBSteAQatRo5FA,,,,,0.0
yKeH5pmHsMy_CAmrvMmEnQ,,,,,0.0
sqyw4D60Z5yHZgp18U8hRA,,,,,0.0
ocWNDvHe8HUk9wDenE3RwA,,,,,0.0
SGr197a5c6Onkse2afWIbw,,,,,0.0
9xUbASKUY9fzpEptdVRL6Q,,,,,0.0
i5c4LwkGkv1I-rgCq5TpeA,,,,,0.0
MESszLykAgD7rPE7rJIl3g,,,,,0.0
rOoNlH-t5_FjNXH8BaUAxg,,,,,0.0
aHrU1ZDtaUFhK1bUIUw1fg,,,,,0.0
pAQoKDqeBZPcV5MM8R3cHA,,,,,0.0
8e5yuNbtzIK8gIU4zOtDrg,,,,,0.0
EE7AVk70BT69iH5DnX31UA,100.0,0.0,0.0,0.0,0.0
y8uwV1HJZghEqfYKAFJ7YA,,,,,0.0
_fV2cxP-HFGoJ8-HVs-ouw,,,,,0.0
HzwX4okgHmNIEYZlGNi7YA,,,,,0.0
Rzw3_l2uDv-OSaHdPCJgjQ,,,,,0.0
w_xiNXwxLZoEkhqjFNfi2g,,,,,0.0
UVwgeoKucPvHI1gI6W4nfw,,,,,0.0
QSZ7fAXvGEzElzcIuUpw1Q,,,,,0.0
fuKg_k1e1mO8u-x86BaCEQ,0.0,0.0,100.0,0.0,0.0
SajPEHY5tAvNHxqqE2bObw,,,,,0.0
lU1lfxFBx0iwJ3hAen-_fg,,,,,0.0
zt_ZE_cYL7YyojsV9-dMWg,,,,,0.0
Ew4J3s6cQXgRqfMstoglng,,,,,0.0
MFtuBDTbES6dzPb2usAukQ,,,,,0.0
YUaVupK4s4NIMzpJdk9vIQ,,,,,0.0
Q3SqQXF0Ggt4BKZgbRwMKg,,,,,0.0
kBs05qkoDwk4a5NrGGr0Ng,,,,,0.0
JiGC1y0CqKIfn128Q5G9bg,,,,,0.0
nZu35Tb0R2mAQEGmleA8Mg,100.0,0.0,0.0,0.0,0.0
PJnqi7UFrJMA16a6cerNNg,,,,,0.0
kO8AeBUoFzOgTjhZ8KXVgA,,,,,0.0
mayCkC2-joAUanPArU54kg,,,,,0.0
POmjTub3EIHt61EKuoLyAg,,,,,0.0
DRmpWM5n7WOOzu_1NfTjCg,,,,,0.0
kxz6Q2AERQeo9x6nnbHZNg,,,,,0.0
EzDKz6lJobvjCnjU9E8yng,,,,,0.0
Jxbo1kdBHFoQs_SwKf4yEw,,,,,0.0
YQfRlL5Ku66p3hM3nF42VQ,,,,,0.0
H_GBQ81c5HEGAS4ZpYYs8w,,,,,0.0
6qJCZTIhtDh25TNL81wN_Q,,,,,0.0
9Q5qcyixm_AOSfzC4GB_PA,,,,,0.0
yDF_qDydRiqmZJx8sqZZLA,100.0,0.0,0.0,0.0,0.0
qJkR-3Ijm77YkcMUdOAamg,,,,,0.0
CemGIHbGkic1JRNdjW_U9A,,,,,0.0
NtuiLQTOK6Uev9xeHNW4bQ,,,,,0.0
BRRQPqUkaTPn7DRWZE0DKg,,,,,0.0
_e3NfMCFpBolp3TBKY-1sQ,,,,,0.0
Jjg9n9IY4CYZnZJxZLfngg,,,,,0.0
tDSM80z9X9kXnbKX2Z3FwQ,,,,,0.0
Gt60Y_g6KhETEg4JdUYWRA,,,,,0.0
QSzPnDBgt7Hz94YwA_dQMQ,,,,,0.0
chVGEl9FmptXAXkkyBAYBQ,100.0,0.0,0.0,0.0,0.0
tB81j5Txu3teyrUhZJtwQw,100.0,0.0,0.0,0.0,0.0
irFcjbmjjZ4d1Z-_5h-E-A,,,,,0.0
m0WguFEciO5bS3-tKh-eJg,,,,,0.0
tq8nUw9cOunSE7JGmc7eKg,,,,,0.0
w8_PFQ72PYxYc8ZF53aPJA,,,,,0.0
XG-JynrbKiiNaqT4ffdI_w,,,,,0.0
bn13MGR9RISByy2ym5QPLw,,,,,0.0
0R_6YaE-imvICTy1HYRQ6g,,,,,0.0
edj6HydaqFBkHcMKPZH6ZQ,,,,,0.0
E35nh8hMs83Cif8h8jq32w,,,,,0.0
tNt9L4zoBlTMP64duWJ2eA,,,,,0.0
P3gy_qTI37MtKfZyvGdlLA,,,,,0.0
E0Sow17St12GQxi-wp_cDA,,,,,0.0
3zu685xbRoH_dEUimSgtKQ,,,,,0.0
egHPMVlH-pFzPXyC9_sG9g,,,,,0.0
RdP6T_TTREQZL14CltreCw,100.0,0.0,0.0,0.0,0.0
3t8Noy1zfKubliSi6hTEyw,,,,,0.0
U_lUUaTksu6hRoWCi14nFg,,,,,0.0
ETXop2O8IDFwwom097qiSQ,,,,,0.0
Dz9GkPSzHYLn4VOI6Skf9g,,,,,0.0
XX_bh45Cmw4gnI8kTrFceQ,100.0,0.0,0.0,0.0,0.0
6U5MSt7v7r7qxRQLgru_lA,,,,,0.0
fUb0J9SimeZevGCnxzcGcg,,,,,0.0
NT-9YQBgunypX8e3jCWCeA,100.0,0.0,0.0,0.0,0.0
QAGPXs9QFDz5TbAB3zGCSA,,,,,0.0
i1yPujdWGUE67nyKzB007Q,,,,,0.0
Zy8UAbSggB6rncjx6_pcyg,,,,,0.0
3KNSH4G9-w0pp5yIpKVWcQ,,,,,0.0
nrwi_obqZmD95yXcYDsc4w,,,,,0.0
gkLdrB4YLHeRB9a08MgFGg,,,,,0.0
e3iyaBCPVr4iuUoI3v7Phg,,,,,0.0
fRMlVYphEnVD3oq6aIyouw,,,,,0.0
R8u0t8XkAW0TWF_8UYMoRQ,100.0,0.0,0.0,0.0,0.0
XeXLmdsZG84WdBtnxLEnTg,,,,,0.0
7RdPC2gT04BJtNJqI3pcew,,,,,0.0
Im3_AmAxtOlOxp9wKz7XyQ,,,,,0.0
XYpJ-iOXy2uzQQys0YDcYQ,,,,,0.0
CDz2MYwBo7_dFowNjfjvcQ,,,,,0.0
pl1BmjFeLkkfvJPPw14L8w,,,,,0.0
DyOs7-5nXjsoNT81jGMZrg,100.0,0.0,0.0,0.0,0.0
u8U-e72Tw_Nc6AUOMBA7wQ,100.0,0.0,0.0,0.0,0.0
g7t4cMpLHm9BKC67nuKmzQ,,,,,0.0
yLzAUVa_h7KzyjsfHPmaKA,,,,,0.0
gF6NvDvwEbW93KNdyD2Ljw,,,,,0.0
zmccWRlnh0xk5TsUsLcG-w,,,,,0.0
7IsTQyalu24rwxFd05IweQ,,,,,0.0
sZF4A9vvZDg_RRtQT1zYtA,,,,,0.0
RZE5JIrprMeSyJSDDsY3lA,,,,,0.0
-0mrmedVkALZ0w-wROseZQ,,,,,0.0
vUXa6277BxoXsgq0ugtOnw,100.0,0.0,0.0,0.0,0.0
428rtSLrhaWLlv12Q9c4aw,,,,,0.0
F4Tf5zGBVwFzWdSU9MGaDA,,,,,0.0
gwO7wHThvwY4rEn7gpY2Dg,,,,,0.0
wX6ejvgpi3vl50yvIRunjA,0.0,100.0,0.0,0.0,0.0
VUiCfIu25Jru2mntLuysvg,,,,,0.0
xb86ZEmrar0xsm5L1pz3vw,100.0,0.0,0.0,0.0,0.0
0L6XAQ_wYgR2d4lfX43XTA,,,,,0.0
TUffEg6UYyX6L7wRiCe1Zg,,,,,0.0
gu4to7aadT9pFXXvo_Jfng,100.0,0.0,0.0,0.0,0.0
65bH9dvn35hZVPZnL1e58Q,,,,,0.0
L9PtYffbNn9kqF7kiTYq5g,,,,,0.0
dnHvmhmUgO2eLn-oJZdQbA,,,,,0.0
OXUEtHaZcGKyvdJi7IXkzw,,,,,0.0
-NI-S4bkH_K-Adsve_PMBw,,,,,0.0
IlJc0Z9N-E4rOrWEwOz-EA,50.0,50.0,0.0,0.0,0.0
nx8pK086lR1_2sZqQQDUOA,,,,,0.0
IulPloR_-C7f1_Tw5ky8AQ,,,,,0.0
Oc4CVJHa1jY2lRJC-dNSQQ,,,,,0.0
sh5mWkLMEoRZq9xW9kXqng,,,,,0.0
Zg7LJu43wvNxI-EnkUFTUQ,100.0,0.0,0.0,0.0,0.0
A8vE_RoN4nT0xCfgZHix0w,,,,,0.0
Z-bTLSYSJL1qIPEusyHQUQ,,,,,0.0
dwD5isSiYK4N4Vc7_5gsvw,100.0,0.0,0.0,0.0,0.0
sQxxoJgLqtu5pROu0Zr-AQ,,,,,0.0
z07-EYUb3idiezYl9Ojheg,,,,,0.0
TNT5da6V3TiBlnLWEF6rcw,,,,,0.0
zcbro8HIp8gS5gp7fNfwJg,,,,,0.0
KejIm8EWXmzYd6JrbLtyDQ,,,,,0.0
Axd4L6VSBZ6QkHtqJAeCaw,,,,,0.0
OUukptS7RGZjt4nPfvSL-g,,,,,0.0
OW5SlPKUC8ILxpi0oOJIRw,,,,,0.0
6RkOy1yF73pXMUSr6_HWMA,,,,,0.0
op8dUbKp5gmhDRWKgDaYXw,,,,,0.0
7O2Q_5mIOUUdlmUUZwdH2A,,,,,0.0
-DeVTDDCcBbmfjqPZXiZGA,100.0,0.0,0.0,0.0,0.0
xIvwwAacypenMYWqUiwFNA,,,,,0.0
IWWJFk1IhZk8hTGJuSxjKg,,,,,0.0
CNX1144XBMgzPGELo_9N6g,,,,,0.0
0sgNdgE686_TeMJOb90wuA,100.0,0.0,0.0,0.0,0.0
-eGECWvu-Noy8-JJq7bqLw,,,,,0.0
TEb2yyYVpCDgXnwHZqv_9w,,,,,0.0
7o8Lk_nVErX5IS3ht6cxAA,100.0,0.0,0.0,0.0,0.0
SR36JWlDoH3A42r8qYHYZw,,,,,0.0
W0t2JDMim2gwAJ65_YAE2w,,,,,0.0
a34D6zJJlLL5VJNDwsfSkg,,,,,0.0
IVNSQ_9l5DmT1Ak80yPVjg,,,,,0.0
Q3jWdjKLpsgCinRixlHuOA,50.0,0.0,0.0,50.0,0.0
BriJmfHCi2889W7SAFy1QA,,,,,0.0
c8kMSfYhDimS-RPepUfGXA,0.0,100.0,0.0,0.0,0.0
tZ_hu7AyQZstpjpbCsFAnw,,,,,0.0
aXo7eHaYuifXy_uG3m-XhQ,,,,,0.0
5o5lwB5CUDOGXQKigaEJgw,,,,,0.0
lgagjrRGBbzuN5UD5fRzSA,,,,,0.0
x085hWnPyi91cDeLABFCyA,,,,,0.0
nW6NN73N9JOdjyN6tR83jA,,,,,0.0
9mzPD4c7h3GbSTJsmlpEPA,,,,,0.0
7UMAiNxaBK1yhECxPXZFXA,,,,,0.0
5xiDuzpY9WSkF3cszFVugg,,,,,0.0
oSlV8RdA5-Iq_yXLMNL_2g,,,,,0.0
ova6VyK0lsS8oVPJeskcNw,,,,,0.0
HcAPNmgM463mUJqcYPIEvQ,,,,,0.0
W_GAPanO7nTTwXnJ8Lto5Q,,,,,0.0
uJ6pTYI5rA3hvkoqAVn5PQ,,,,,0.0
rX77oSFGsxhpHNTF4fTn7Q,,,,,0.0
rk-ASp8iYbN2IlyyggThBA,,,,,0.0
6J0mGxAaPuHAPj8ShjOCag,,,,,0.0
WWyfGJD_1VObnZq2VY-ltg,100.0,0.0,0.0,0.0,0.0
K3M9JZK5gjwInWrnlJt6rw,,,,,0.0
Ik7lEubHK8tfWoGMhyxWLg,,,,,0.0
GPAi8INfekcCMTr8BfuUCA,,,,,0.0
VtyYtbkfSyrD4E-Ld54LRw,,,,,0.0
pMbF6oJOw4CVVgfUPNFLLg,,,,,0.0
EkFwjxKg5vXpjnT1XPXUPg,100.0,0.0,0.0,0.0,0.0
ULu4OWyF2-KkBzqff5pjXw,100.0,0.0,0.0,0.0,0.0
EAhc3VGBxNNbd1YA76htJw,,,,,0.0
mvRmvD0tb0lmukKhHR03BA,,,,,0.0
CUBVFRd1ejMQCgu9XRsW_w,,,,,0.0
LJZYBO37eLH9RrXe-BzXtg,,,,,0.0
Pg8nRduuSygO7JTLjSK9fg,,,,,0.0
qch4C2egBFcXo3s8U1yYuA,,,,,0.0
jvtpflnJtKyn3Tl87aebCQ,,,,,0.0
r-Fb8P4yNoDjpp0VD459jw,100.0,0.0,0.0,0.0,0.0
De3Yl24A7MUZvK40rP6RLg,,,,,0.0
7NyPj6trSAv0OJKyzdTuGQ,,,,,0.0
43MOdYE-WwTNcLUF8K3ieA,,,,,0.0
lMyZpU-JdO0BDAfwqpaY4Q,,,,,0.0
PNX24JwXsO3Spb332sLSqw,,,,,0.0
uoN3606Jjxp0iqIS-vzAdQ,0.0,100.0,0.0,0.0,0.0
33NEPevQ9PiVygWwpQPNmA,,,,,0.0
arNjMKr16IwxRP6WFqFw5A,,,,,0.0
1ShTc6Da8dv98vjN5IOVhQ,,,,,0.0
z4Com_k2i7OY3tEL7ILGHQ,,,,,0.0
M4cS5Ii6uP3Tf2shyCx_aw,,,,,0.0
dL1-STGQGyuEqnAAMruMUQ,,,,,0.0
IVd6lYbmPAQR_uVpRsmaPA,,,,,0.0
dd-GYpJDeyeQWLE5s9W4vw,,,,,0.0
Ir_m5epotwMrJ7mVUmUPPg,,,,,0.0
8lVrsJ9X03GnCGJKmQcGAQ,,,,,0.0
6IdTQKRRQY_Dz0Fp061u_g,100.0,0.0,0.0,0.0,0.0
O0o58SxkXnTDNf003YHoVQ,,,,,0.0
6Fq6EyBNBuTGwVlaakx9hw,,,,,0.0
TEJe5lIEMeh4NkbzxJQv4A,,,,,0.0
wP1fAhJbgiqewyursKQmcg,,,,,0.0
6YSRFXmQj201P-dP6v3FQw,100.0,0.0,0.0,0.0,0.0
Vlk0nPwZlKpm-jydBWFCqQ,,,,,0.0
gtokG2kUz4gZpNGvoybmlA,,,,,0.0
WRlgP_y8XLHk_SNuEeW0Rw,,,,,0.0
VnUk_OWOafqiaf0TylFtmQ,,,,,0.0
NKc4pSfj89tSKcixK18bLA,,,,,0.0
Gke1oVn1yoLbUz8w7TK3FA,,,,,0.0
FVqEHEv1cYqfHAGbFlRA3w,,,,,0.0
MRMecWzH8wvgKzosBmhcGA,,,,,0.0
ta04Rw-wj7luoFYW1g7vDg,,,,,0.0
Eaw6HVkc18CuHbqHbzWrEA,,,,,0.0
jUHW-ktWZA_uQW1J3Oe_JA,,,,,0.0
CInN-XrQsHkdst2QWouQeA,0.0,100.0,0.0,0.0,0.0
Sm_WgFssrD1yZOpYD233VQ,,,,,0.0
op10B6ciKErAF3SrrXtg-A,,,,,0.0
axX32Yg5JYPDtgmBlzAuLw,,,,,0.0
actpCdnE11NcR66-Q1-9gQ,,,,,0.0
7aZNs1amSHqr8-a58ygZ-g,,,,,0.0
X3JYrtXnw9H1aJ4eSlx60g,,,,,0.0
zU9_B8fdyFIRJvXfoFaUgw,,,,,0.0
qXzJj3XngNFprDOaQQPTzw,,,,,0.0
EBMNRKWumyV7OS4S9e-YuA,100.0,0.0,0.0,0.0,0.0
cRB6MWwI8-TvV8c_3iCycw,,,,,0.0
j_kdfrom8LfRD-qksWhkkA,,,,,0.0
96vs-IIpA-klBk3leETz-g,,,,,0.0
3g0kOl1to0eX6qOWHkgXKg,,,,,0.0
aOeEd6Nrb2DDHk4mcHEHRg,,,,,0.0
3GLbe_65iW0UNpxPI8rfgA,,,,,0.0
q9AVvyUp0OkrSnEQQ2inOQ,,,,,0.0
zaJFFoMdli1ojTYMto_1Fw,,,,,0.0
FKqTH74ElXmK81zeZ9aQBw,,,,,0.0
yRvh99YRqv6GCi9w1wnmCA,0.0,100.0,0.0,0.0,0.0
OE6EiphOQVs8M5OTEh8XRw,,,,,0.0
KbdIc1gctiVR5In0n3rEnw,0.0,100.0,0.0,0.0,0.0
pS0soozzrxTFuffdH5xGRg,,,,,0.0
bDmMAZ46rhEAjOP5cmokWg,,,,,0.0
OmkSiRWC7blsw1JL9VlsMg,100.0,0.0,0.0,0.0,0.0
AyCahkJqm-YQZsh7ccibKg,,,,,0.0
gzf-w1lHlwPfwqU0O8L8Jg,,,,,0.0
DXzJPi1B7qa6uMC8ulX3iA,100.0,0.0,0.0,0.0,0.0
d-Gqlej30b9jgRQKWJe4yw,,,,,0.0
NrnqC1JlmayKUhPZtwW-ug,,,,,0.0
qf8Rr1lSgJ0fkNY2MvJN9g,,,,,0.0
kZMcuBFs8_Kit282GYYFGA,,,,,0.0
lDAvGs7DPZFk8QwdVJ9Hzw,,,,,0.0
pgqGj_YNavR9r0CxrlNoPA,,,,,0.0
EJYKk40AKGNDCMVCqIgHHA,,,,,0.0
I5EN4GbZPeJFBFlPxzzLLQ,100.0,0.0,0.0,0.0,0.0
ZbWng_pZMdTlLTgWllmjgg,100.0,0.0,0.0,0.0,0.0
o8_U6eTO8B-AnGF9yx3f_A,,,,,0.0
BQYTM6gRLuLyV3BuL9CdFA,,,,,0.0
Mk8kypUvwMFOZaCbIdUZng,100.0,0.0,0.0,0.0,0.0
HW64ppQBOxNswHZO2tlLAA,100.0,0.0,0.0,0.0,0.0
4CH_vD_uPUO5Qjvnd3b_bA,,,,,0.0
WOXcmBECjG8FjmzVcVGGJQ,,,,,0.0
FkuZ9TWrc7w9_JRqMFZ0gw,,,,,0.0
95cTdnshFb7V4KyuVX-iDw,,,,,0.0
2TnrCkc1RqrC63-ofYup2A,0.0,100.0,0.0,0.0,0.0
XptIB2j18bv-gO0uiJR8_A,,,,,0.0
cThqx-vCzmYVIuqBduIoAg,,,,,0.0
G2TIH3tedCNVOfHlUx6Rag,,,,,0.0
OyogK0ak-n7S_ETtgY72RQ,,,,,0.0
QsMPll-IAzL-hGK9rlClug,,,,,0.0
gdocQk7qhRbxEHmJWbX7WA,100.0,0.0,0.0,0.0,0.0
KG0zLXsBIQHTip0evEJM5Q,,,,,0.0
HX09PtiQCebs8aEEw8qqXw,,,,,0.0
lv6obXIuQN_snqb3HxIbZQ,,,,,0.0
G1_2V2vYdEm3LUArqODSUg,,,,,0.0
oXvjAcGRBF9YfjfVnAyo7A,,,,,0.0
aaQOMXkkSbP57xRgKydMGQ,,,,,0.0
yvkGaDTkxl0gLtclZZvOhQ,,,,,0.0
p7ZVvl5S-nmtKQ4kmjrY9A,,,,,0.0
SxvTSM56wCnn8xW8hQiNoQ,0.0,0.0,100.0,0.0,0.0
N_Ua0ypRc4eL7I4yNlHrkA,,,,,0.0
7oRnJzOuuz1MIgvWz29EzQ,,,,,0.0
X9kZJxJfAnCPGMEv7u0wkg,,,,,0.0
3QBeY6nuOA5_ddR9UKIb0g,,,,,0.0
fHWYdro49mbfIdFAzDj8lA,,,,,0.0
uHAp9RoQmuYgCLVH8epD4w,,,,,0.0
gjya7E3Cwa3cY_PqaaMs8w,,,,,0.0
Z8UxVYNiwk-qkEdKk_Xv7A,,,,,0.0
g0C6Z9ihNup4SXLYsuXBQw,,,,,0.0
1jo0Fvla4ft4KhUGvk5j-Q,,,,,0.0
hnRq1R4sBsrUtvgqC8S6lQ,,,,,0.0
R-N9nSeD72sT5pFLLjZqig,,,,,0.0
tvZhgl8EnS5LOqxvVC-9CA,,,,,0.0
XSpgqlfAzq8w2RoixMlQ7A,,,,,0.0
lFf609R8RHHMK_t3OlmnxA,,,,,0.0
LJWhrdQFL9ghVVT_xB3SkQ,,,,,0.0
cDPoAePRZVXHHtwi81DHMQ,100.0,0.0,0.0,0.0,0.0
eD_gutXYOQcgYSH_3tATGA,,,,,0.0
VTN79-qj2km1FG6gnS71dQ,,,,,0.0
RcPACMuK5uBmHLa3wU-EvQ,,,,,0.0
Yu25kapQCv5rZ3NedKS2wA,,,,,0.0
aFtuMisiTUNOyjKX_tyViw,,,,,0.0
dEvFqqQImRAaE1dT5wYMJg,,,,,0.0
4ACjfTZry8xYxyetIy4KKQ,,,,,0.0
y2Ha1YOTBowS6tLZM_9g1Q,,,,,0.0
nR9zXydvzs-HuuDOpKs0Jg,0.0,100.0,0.0,0.0,0.0
GvEpbtX23a73FiTSYL7-AQ,,,,,0.0
LbVTgwo-KvgaAvXxz5RFOw,,,,,0.0
tv1x2yr0J6rgcAba8R9eDQ,,,,,0.0
9BmUqrl6HYZ1db0jm8UgbA,,,,,0.0
00sRA7fpOTWgCNNGlnV5kA,,,,,0.0
5uxKUI9NMbJ7eOqS11BChw,,,,,0.0
Nfv3lje4gekqVc_quS2nYA,,,,,0.0
ufNHVY2zoaZLZDiXwAvZuw,,,,,0.0
qrpaFxTkTq3UAiSMTf8wqQ,,,,,0.0
dWQUWFjv-sooYk7_04XWKg,,,,,0.0
1bxiHfvUVpJu7d2MMrQXCA,,,,,0.0
_QTmB6UaoC8sXihU9rFn5Q,,,,,0.0
2PqCjjW2G38az8zxG6tOng,,,,,0.0
OJnL5cVrF36FQ4n3Lf-9PA,100.0,0.0,0.0,0.0,0.0
e6LQqjLzUFVLr8RKO0cEwQ,,,,,0.0
WljuGhvxXwKFcqCjNdohLQ,,,,,0.0
zapfrEh3QlNe_m3AjzErnQ,,,,,0.0
sj4cEaaT0pLc1KATxWOeOw,,,,,0.0
JDi3_n3Z0378qq2x0zcOvA,,,,,0.0
dFX3tTKYanMLzxi4IT8jmw,,,,,0.0
FVs9sKiKgwnWuaCI0j4UCg,,,,,0.0
koC4X-Nd318DqzvEkAqKRg,100.0,0.0,0.0,0.0,0.0
Q8MSnTcGSn0WWCtPkoAehA,,,,,0.0
fj88OYkXEkiXfUcnURdCyg,100.0,0.0,0.0,0.0,0.0
etGSHW35bW_ETURNWph1BA,,,,,0.0
ZPvbMXkg_c9-2fLGGY31vA,,,,,0.0
_YFvBAy-yphDWXyYHur8LA,,,,,0.0
V4qmP69BUhTqRz7xZqCYTQ,,,,,0.0
nCOGs9bqAWzCbLdpan0STA,,,,,0.0
-UP4gSYzC8hzxwQ7ykQ6Dw,,,,,0.0
ZvbMNMxyTJWY1eLkx49iJA,,,,,0.0
RpTEdGEAl1xISWzkfaTM2g,,,,,0.0
IpLJfZNVtglwDkGUyUx-Eg,,,,,0.0
vBqUB6zy8dH4tZPLRkGvfA,100.0,0.0,0.0,0.0,0.0
aLZgSclOFHyQEy2RXR-Fnw,,,,,0.0
A5XlamkqonMyu6t4qVAdMQ,100.0,0.0,0.0,0.0,0.0
Pyl_HsHRbJnIKhP5f-K4CQ,,,,,0.0
wD8Owf389JewiswCDbefCA,,,,,0.0
Nlcl4JT3f5ord-wE6JGwbQ,,,,,0.0
2ggWcesKrh1beMKK8pbp5Q,,,,,0.0
T70NYzv88U9fb0Jqy1oTDg,,,,,0.0
aQsl_BxTw_eqFkAm-Lf9cg,,,,,0.0
C-SQyZEstDkKhABvI1EpAA,100.0,0.0,0.0,0.0,0.0
T9y52qLsxMvM7BtAKAPYZA,,,,,0.0
ToIfCr_rlsFjVo5oo0sS1g,100.0,0.0,0.0,0.0,0.0
IbFDD9fpHOgdz87SbV2a0g,,,,,0.0
e39gACc5YrvgnCjnAQVLHw,,,,,0.0
SYRgLXEY7HvqcK_mJIRA_w,,,,,0.0
CtDuG_q_kJx6rJcTka7t_w,,,,,0.0
uqYqDLr6FcPCrF_WV2AmIA,,,,,0.0
2U9gaToH6UIca2o9D65veg,50.0,50.0,0.0,0.0,0.0
SOJTVo2kAK6h1za_BomxNQ,,,,,0.0
4eLRObye-cpTepUqvNBn2Q,,,,,0.0
dytXCAL54ZLm9kNtXLRriA,,,,,0.0
zBO1RGBU9n67Fsaojv6rZA,,,,,0.0
FkYy9Bhj_QNi6iniGRY_YA,,,,,0.0
EWR3FdnSjwJiY2cMArwRWw,100.0,0.0,0.0,0.0,0.0
G6XHwzsKAvYLIsVTpOQWUg,,,,,0.0
ROYZs0c4HvdplUK0hgT8Bg,,,,,0.0
Uw-7OlIBa51qCfrxfNuH2Q,,,,,0.0
BoOfhhny44tchL-knk9Zcg,,,,,0.0
HLWhlguBWh3HuktRAPXa3g,,,,,0.0
bSy1G5TlHbXpqZ69_ZBRyA,,,,,0.0
7aJYp2E6YMoDMBYSrmsrnw,,,,,0.0
CYnlf6HQc9QDsLJ9fsU5ig,100.0,0.0,0.0,0.0,0.0
FRwnolnaM4173msyjU8jqg,,,,,0.0
NCvJVgtPrDPHMVxVcVCubQ,,,,,0.0
e_CAc7b6we3XZffB2PaDUQ,,,,,0.0
x7AMQPe2fgpYdR7qTud4ng,,,,,0.0
xywviaOYWf8jFPwhniB6ug,,,,,0.0
1hQjdoDUQwHB3kFdffMA6Q,,,,,0.0
5xqA1qXFCU9WAPXWPAWrIA,,,,,0.0
rCz93rKmKtSPr0VQzef8Iw,,,,,0.0
kYITmCAJDZsoFm4r_6nRng,100.0,0.0,0.0,0.0,0.0
tJyZx_PQ8vq2Qoyr6Lt-Rw,,,,,0.0
gScmsSCqBeFPp6q9yG5nmw,,,,,0.0
qHUygmbWbFufLeFOx_FE6g,100.0,0.0,0.0,0.0,0.0
RAOqT2dekfM-7RXPMFpG1g,,,,,0.0
XWaWnPqHPeRR00n6csA5ew,,,,,0.0
yKh14jNZ8Aj973vjybnA8w,,,,,0.0
